Customer_ID,First_Name,Last_Name,Gender,Age,Date_of_Birth,Marital_Status,Education,Occupation,Employment_Status,Annual_Income,City,State,Region,Branch_ID,Branch_Name,Account_Type,Account_Open_Date,Customer_Tenure_Years,Account_Balance,Savings_Balance,Current_Account_Balance,Number_of_Products,Credit_Card,Debit_Card,Online_Banking,Mobile_Banking,Credit_Score,Credit_Score_Category,Existing_Loans,Outstanding_Debt,Debt_to_Income_Ratio,Loan_ID,Loan_Type,Loan_Application_Date,Loan_Amount,Interest_Rate,Loan_Tenure_Months,Monthly_Installment,Loan_Status,Approval_Date,Loan_Purpose,Risk_Category,Default_Flag,Default_Probability,Customer_Segment,Customer_Status,Last_Transaction_Date,Age_Group,Income_Group,Balance_Category,Loan_Amount_Category,Customer_Tenure_Group,Debt_to_Income_Category,Customer_Value_Category,Loan_Approval_Flag,Monthly_Income,Estimated_Annual_Interest
CUST-11747,Donald,Nguyen,Male,39,1984-11-17,Married,Master,Professional,Salaried,108500.0,Detroit,MI,Midwest,BR-005,Detroit Downtown Branch,Savings,2005-04-19,19.2,69513.82,48299.38,21214.44,3,Yes,Yes,Yes,Yes,702,Good (670-739),0,34069.0,0.314,LN-101747,Education Loan,2024-04-25,38900.0,6.68,60,764.41,Approved,2024-05-07,Undergraduate Studies,Low Risk,0,0.0235,Premium,Active,2024-06-19,36-50,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Medium ($25k-$75k),Veteran (10+ yrs),Moderate (20-35%),Gold,1,9041.67,2598.52
CUST-23203,Helen,Johnson,Female,46,1977-08-01,Single,High School,Services,Salaried,48500.0,Phoenix,AZ,West,BR-014,Phoenix Valley Branch,Checking,2022-11-24,1.6,17843.59,13523.25,4320.34,2,No,Yes,Yes,Yes,653,Fair (580-669),1,12280.2,0.2532,LN-113203,Home Loan,2022-09-19,141800.0,6.74,180,1254.02,Approved,2022-09-23,Home Purchase,Low Risk,0,0.0192,Emerging,Active,2024-05-23,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Large ($75k-$200k),Developing (1-3 yrs),Moderate (20-35%),Silver,1,4041.67,9557.32
CUST-17261,Eric,Harris,Male,25,1998-11-07,Single,High School,Services,Salaried,28700.0,Chicago,IL,Midwest,BR-004,Chicago Loop Branch,Money Market,2017-07-01,7.0,7688.87,5374.61,2314.26,2,Yes,Yes,Yes,Yes,754,Very Good (740-799),0,6566.56,0.2288,LN-107261,Personal Loan,2021-11-13,4800.0,11.0,36,157.15,Approved,2021-11-18,Debt Consolidation,Low Risk,0,0.0175,Standard,Inactive,2024-05-05,18-25,Low (<$35k),Moderate ($5k-$25k),Micro (<$10k),Loyal (7-10 yrs),Moderate (20-35%),Bronze,1,2391.67,528.0
CUST-20552,Paul,King,Male,31,1992-11-06,Single,Associate,Sales,Salaried,50900.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Money Market,2015-08-07,8.9,48288.65,37363.54,10925.11,1,Yes,Yes,No,Yes,704,Good (670-739),1,15071.49,0.2961,LN-110552,Personal Loan,2023-06-01,8900.0,11.6,48,232.63,Approved,2023-06-04,Debt Consolidation,Low Risk,0,0.048,Premium,Active,2024-05-21,26-35,Lower-Middle ($35k-$60k),Healthy ($25k-$75k),Micro (<$10k),Loyal (7-10 yrs),Moderate (20-35%),Gold,1,4241.67,1032.4
CUST-22645,Daniel,Baker,Male,36,1987-07-06,Divorced,Master,Management,Salaried,103400.0,San Francisco,CA,West,BR-011,San Francisco Tech Branch,Savings,2018-05-25,6.1,39687.55,26681.25,13006.3,5,Yes,Yes,Yes,Yes,755,Very Good (740-799),0,24898.72,0.2408,LN-112645,Personal Loan,2021-07-07,21700.0,10.85,36,708.89,Approved,2021-07-13,Medical Expenses,Low Risk,0,0.0179,Premium,Active,2024-05-21,36-50,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Small ($10k-$25k),Established (3-7 yrs),Moderate (20-35%),Gold,1,8616.67,2354.45
CUST-14039,Carol,Lee,Female,53,1970-07-12,Married,Bachelor,Management,Salaried,153600.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Checking,2015-07-01,9.0,37378.92,22987.77,14391.15,2,Yes,Yes,Yes,Yes,747,Very Good (740-799),0,45788.16,0.2981,LN-104039,Business Loan,2021-08-26,124500.0,8.14,24,5638.75,Approved,2021-09-02,Business Expansion,Low Risk,0,0.0177,Premium,Active,2024-05-18,51-65,High (>=$150k),Healthy ($25k-$75k),Large ($75k-$200k),Loyal (7-10 yrs),Moderate (20-35%),Platinum,1,12800.0,10134.3
CUST-13706,Angela,Nelson,Female,62,1962-06-17,Divorced,Associate,Sales,Salaried,88100.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Savings,2013-02-05,11.4,63994.97,49532.96,14462.01,5,Yes,No,Yes,Yes,776,Very Good (740-799),1,15038.67,0.1707,LN-103706,Personal Loan,2023-02-03,24400.0,10.3,36,790.76,Pending,,Home Renovation,Low Risk,0,0.0096,Premium,Inactive,2024-04-09,51-65,Middle ($60k-$100k),Healthy ($25k-$75k),Small ($10k-$25k),Veteran (10+ yrs),Low (<20%),Gold,0,7341.67,2513.2
CUST-13956,Karen,Taylor,Female,69,1954-09-23,Married,Master,Retired,Retired,40200.0,Minneapolis,MN,Midwest,BR-006,Minneapolis Gateway Branch,Checking,2019-07-01,5.0,8459.6,6118.61,2340.99,2,Yes,No,Yes,Yes,810,Excellent (800-850),1,7115.4,0.177,LN-103956,Auto Loan,2022-02-02,13600.0,6.18,48,320.52,Pending,,New Vehicle,Low Risk,0,0.008,Standard,Active,2024-05-23,65+,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Small ($10k-$25k),Established (3-7 yrs),Low (<20%),Bronze,0,3350.0,840.48
CUST-29917,Scott,Williams,Male,33,1990-09-13,Married,Master,Technology,Self-Employed,128200.0,Charlotte,NC,South,BR-009,Charlotte Queen City Branch,Savings,2009-07-01,15.0,47159.02,27244.29,19914.73,5,Yes,Yes,No,Yes,715,Good (670-739),1,45023.84,0.3512,LN-119917,Home Loan,2022-08-28,363200.0,6.5,240,2707.92,Approved,2022-09-11,Home Purchase,Low Risk,0,0.0119,Premium,Active,2024-06-08,26-35,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Jumbo (>=$200k),Veteran (10+ yrs),Manageable (36-49%),Gold,1,10683.33,23608.0
CUST-13429,Donna,Anderson,Female,65,1958-11-12,Married,High School,Services,Salaried,43800.0,Detroit,MI,Midwest,BR-005,Detroit Downtown Branch,Money Market,2023-11-24,0.6,12554.51,7671.42,4883.09,3,Yes,Yes,Yes,Yes,800,Excellent (800-850),0,11611.38,0.2651,LN-103429,Personal Loan,2023-11-22,10800.0,10.64,48,277.25,Approved,2023-12-02,Home Renovation,Low Risk,0,0.0104,Emerging,Active,2024-06-02,51-65,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Small ($10k-$25k),New (<1 yr),Moderate (20-35%),Bronze,1,3650.0,1149.12
CUST-20514,Kevin,Clark,Male,30,1994-02-11,Single,Master,Healthcare,Salaried,113000.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Savings,2023-09-12,0.8,14117.88,10811.36,3306.52,1,No,Yes,Yes,Yes,713,Good (670-739),0,35154.3,0.3111,LN-110514,Education Loan,2021-08-27,34900.0,6.1,60,676.34,Approved,2021-08-31,Undergraduate Studies,Low Risk,0,0.019,Premium,Active,2024-05-22,26-35,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Medium ($25k-$75k),New (<1 yr),Moderate (20-35%),Gold,1,9416.67,2128.9
CUST-12508,Frank,Adams,Male,46,1978-02-25,Married,Bachelor,Management,Salaried,127100.0,Los Angeles,CA,West,BR-015,Los Angeles Metro Branch,Money Market,2019-10-19,4.7,23515.2,13045.41,10469.79,2,No,Yes,Yes,Yes,713,Good (670-739),0,24733.66,0.1946,LN-102508,Home Loan,2022-08-31,550000.0,6.01,180,4644.18,Approved,2022-09-09,Home Improvement,Low Risk,0,0.008,Premium,Active,2024-06-20,36-50,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Jumbo (>=$200k),Established (3-7 yrs),Low (<20%),Gold,1,10591.67,33055.0
CUST-14682,Jonathan,Gonzalez,Male,54,1969-08-30,Married,Bachelor,Finance,Salaried,104900.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Savings,2020-04-18,4.2,9098.08,5876.58,3221.5,4,No,Yes,Yes,Yes,791,Very Good (740-799),2,11612.43,0.1107,LN-104682,Personal Loan,2022-08-30,27700.0,9.91,60,587.32,Approved,2022-09-02,Major Purchase,Low Risk,0,0.008,Premium,Active,2024-05-22,51-65,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Medium ($25k-$75k),Established (3-7 yrs),Low (<20%),Gold,1,8741.67,2745.07
CUST-18403,Elizabeth,Walker,Female,42,1982-03-31,Divorced,Bachelor,Healthcare,Salaried,78700.0,Detroit,MI,Midwest,BR-005,Detroit Downtown Branch,Checking,2022-09-12,1.8,27816.46,18457.58,9358.88,1,Yes,Yes,Yes,Yes,672,Good (670-739),0,12056.84,0.1532,LN-108403,Auto Loan,2021-04-08,33800.0,7.08,72,577.56,Approved,2021-04-21,New Vehicle,Low Risk,0,0.0148,Emerging,Active,2024-06-17,36-50,Middle ($60k-$100k),Healthy ($25k-$75k),Medium ($25k-$75k),Developing (1-3 yrs),Low (<20%),Silver,1,6558.33,2393.04
CUST-14748,William,Hernandez,Male,30,1994-06-27,Single,Bachelor,Finance,Salaried,76100.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Savings,2022-07-01,2.0,2787.27,1817.7,969.57,1,No,No,No,Yes,666,Fair (580-669),0,12777.19,0.1679,LN-104748,Home Loan,2021-10-16,357000.0,6.08,180,3028.02,Rejected,,Home Purchase,Low Risk,0,0.0107,Emerging,Active,2024-05-21,26-35,Middle ($60k-$100k),Low (<$5k),Jumbo (>=$200k),Developing (1-3 yrs),Low (<20%),Silver,0,6341.67,21705.6
CUST-28990,Gary,Martin,Male,47,1976-12-31,Single,Bachelor,Professional,Contract,136100.0,Phoenix,AZ,West,BR-014,Phoenix Valley Branch,Savings,2020-02-05,4.4,66433.07,40383.68,26049.39,5,Yes,Yes,Yes,Yes,691,Good (670-739),1,53759.5,0.395,LN-118990,Personal Loan,2023-04-12,29700.0,13.04,24,1412.55,Approved,2023-04-15,Debt Consolidation,Medium Risk,0,0.0933,Premium,Inactive,2024-02-11,36-50,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Medium ($25k-$75k),Established (3-7 yrs),Manageable (36-49%),Gold,1,11341.67,3872.88
CUST-16712,Eric,Ramirez,Male,49,1975-04-03,Married,Bachelor,Professional,Salaried,138400.0,Minneapolis,MN,Midwest,BR-006,Minneapolis Gateway Branch,Checking,2022-05-25,2.1,35080.23,29638.31,5441.92,2,Yes,Yes,Yes,No,777,Very Good (740-799),2,21189.04,0.1531,LN-106712,Home Loan,2021-05-20,389500.0,4.15,180,2910.45,Approved,2021-05-27,Home Purchase,Low Risk,0,0.008,Premium,Inactive,2024-03-05,36-50,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Jumbo (>=$200k),Developing (1-3 yrs),Low (<20%),Gold,1,11533.33,16164.25
CUST-25349,Richard,Harris,Male,48,1975-12-02,Single,Master,Technology,Salaried,124800.0,Chicago,IL,Midwest,BR-004,Chicago Loop Branch,Savings,2024-02-05,0.4,39859.42,31265.11,8594.31,3,Yes,Yes,Yes,Yes,744,Very Good (740-799),0,22064.64,0.1768,LN-115349,Auto Loan,2023-09-04,67700.0,5.88,60,1305.06,Rejected,,Used Vehicle,Low Risk,0,0.008,Premium,Active,2024-06-05,36-50,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Medium ($25k-$75k),New (<1 yr),Low (<20%),Gold,0,10400.0,3980.76
CUST-28091,Emma,Perez,Female,36,1987-11-10,Married,High School,Services,Salaried,26200.0,Chicago,IL,Midwest,BR-004,Chicago Loop Branch,Money Market,2020-04-18,4.2,7694.48,4980.65,2713.83,4,No,Yes,Yes,Yes,677,Good (670-739),0,7907.16,0.3018,LN-118091,Home Loan,2022-03-25,81700.0,6.31,360,506.23,Approved,2022-03-30,Home Improvement,Low Risk,0,0.0162,Standard,Active,2024-06-26,36-50,Low (<$35k),Moderate ($5k-$25k),Large ($75k-$200k),Established (3-7 yrs),Moderate (20-35%),Bronze,1,2183.33,5155.27
CUST-27140,Melissa,Jones,Female,34,1989-11-21,Married,Bachelor,Professional,Salaried,81300.0,Philadelphia,PA,Northeast,BR-003,Philadelphia Central Branch,Checking,2017-02-05,7.4,3736.46,2293.16,1443.3,2,Yes,Yes,Yes,Yes,806,Excellent (800-850),3,5073.12,0.0624,LN-117140,Personal Loan,2022-11-18,19300.0,9.03,60,400.92,Approved,2022-11-24,Medical Expenses,Low Risk,0,0.008,Premium,Active,2024-06-29,26-35,Middle ($60k-$100k),Low (<$5k),Small ($10k-$25k),Loyal (7-10 yrs),Low (<20%),Silver,1,6775.0,1742.79
CUST-11810,Jonathan,Lopez,Male,44,1980-04-03,Married,Associate,Skilled Labor,Salaried,23900.0,Phoenix,AZ,West,BR-014,Phoenix Valley Branch,Checking,2023-09-12,0.8,7168.51,6060.97,1107.54,2,Yes,Yes,Yes,No,713,Good (670-739),2,10114.48,0.4232,LN-101810,Personal Loan,2022-10-22,4600.0,12.55,24,217.72,Approved,2022-10-25,Major Purchase,Medium Risk,0,0.0754,Emerging,Inactive,2024-02-11,36-50,Low (<$35k),Moderate ($5k-$25k),Micro (<$10k),New (<1 yr),Manageable (36-49%),Bronze,1,1991.67,577.3
CUST-29326,Laura,Nelson,Female,34,1990-04-07,Single,Bachelor,Management,Salaried,47600.0,Philadelphia,PA,Northeast,BR-003,Philadelphia Central Branch,Certificate of Deposit,2020-04-18,4.2,20521.22,12942.97,7578.25,4,Yes,Yes,Yes,Yes,752,Very Good (740-799),0,4912.32,0.1032,LN-119326,Personal Loan,2022-12-19,12900.0,10.8,36,421.11,Approved,2022-12-25,Wedding,Low Risk,0,0.0105,Standard,Active,2024-06-25,26-35,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Small ($10k-$25k),Established (3-7 yrs),Low (<20%),Silver,1,3966.67,1393.2
CUST-24690,Jeffrey,Martin,Male,47,1976-08-30,Single,Associate,Administrative,Salaried,27800.0,Miami,FL,South,BR-010,Miami Coastal Branch,Money Market,2021-09-12,2.8,5152.7,3006.41,2146.29,2,Yes,Yes,Yes,No,736,Good (670-739),2,6619.18,0.2381,LN-114690,Business Loan,2022-08-11,21600.0,8.29,24,979.77,Approved,2022-08-18,Equipment Purchase,Low Risk,0,0.0163,Standard,Active,2024-05-26,36-50,Low (<$35k),Moderate ($5k-$25k),Small ($10k-$25k),Developing (1-3 yrs),Moderate (20-35%),Bronze,1,2316.67,1790.64
CUST-20290,Jeffrey,Smith,Male,47,1976-11-29,Married,Bachelor,Technology,Salaried,98300.0,Miami,FL,South,BR-010,Miami Coastal Branch,Checking,2018-10-19,5.7,32846.11,27706.13,5139.98,2,Yes,Yes,Yes,No,850,Excellent (800-850),0,6074.94,0.0618,LN-110290,Personal Loan,2024-05-16,9700.0,9.58,24,445.73,Approved,2024-05-28,Home Renovation,Low Risk,0,0.008,Premium,Active,2024-05-17,36-50,Middle ($60k-$100k),Healthy ($25k-$75k),Micro (<$10k),Established (3-7 yrs),Low (<20%),Gold,1,8191.67,929.26
CUST-29705,Nancy,Williams,Female,37,1987-05-06,Divorced,Associate,Sales,Salaried,33000.0,Philadelphia,PA,Northeast,BR-003,Philadelphia Central Branch,Checking,2023-02-05,1.4,3204.03,1913.13,1290.9,3,No,Yes,Yes,Yes,680,Good (670-739),2,8642.7,0.2619,LN-119705,Home Loan,2021-01-03,91000.0,6.65,360,584.19,Approved,2021-01-16,Home Purchase,Low Risk,0,0.0135,Emerging,Active,2024-06-11,36-50,Low (<$35k),Low (<$5k),Large ($75k-$200k),Developing (1-3 yrs),Moderate (20-35%),Bronze,1,2750.0,6051.5
CUST-11716,Rebecca,Johnson,Female,30,1993-07-02,Divorced,Bachelor,Technology,Self-Employed,86000.0,Detroit,MI,Midwest,BR-005,Detroit Downtown Branch,Checking,2022-08-07,1.9,24127.31,14520.79,9606.52,2,Yes,Yes,Yes,Yes,694,Good (670-739),1,37951.8,0.4413,LN-101716,Home Loan,2023-08-30,314600.0,6.28,360,1943.19,Rejected,,Home Purchase,Low Risk,0,0.0227,Premium,Active,2024-06-19,26-35,Middle ($60k-$100k),Moderate ($5k-$25k),Jumbo (>=$200k),Developing (1-3 yrs),Manageable (36-49%),Gold,0,7166.67,19756.88
CUST-18995,Steven,Jackson,Male,52,1972-02-16,Single,Bachelor,Technology,Salaried,108200.0,San Francisco,CA,West,BR-011,San Francisco Tech Branch,Savings,2021-11-24,2.6,10105.89,6172.79,3933.1,4,Yes,Yes,Yes,Yes,730,Good (670-739),0,53180.3,0.4915,LN-108995,Home Loan,2023-12-24,501300.0,6.32,360,3109.45,Approved,2023-12-27,Home Purchase,Low Risk,0,0.017,Premium,Active,2024-05-28,51-65,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Jumbo (>=$200k),Developing (1-3 yrs),Manageable (36-49%),Gold,1,9016.67,31682.16
CUST-17615,Patrick,Johnson,Male,49,1974-09-20,Married,Bachelor,Management,Self-Employed,128400.0,San Francisco,CA,West,BR-011,San Francisco Tech Branch,Checking,2021-02-05,3.4,28298.8,19185.66,9113.14,4,Yes,Yes,Yes,Yes,688,Good (670-739),2,48342.6,0.3765,LN-107615,Auto Loan,2021-04-30,40400.0,8.09,72,710.12,Approved,2021-05-12,Used Vehicle,Low Risk,0,0.0321,Premium,Active,2024-06-07,36-50,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Medium ($25k-$75k),Established (3-7 yrs),Manageable (36-49%),Gold,1,10700.0,3268.36
CUST-18677,Gregory,Clark,Male,55,1969-01-18,Married,High School,Services,Salaried,30800.0,San Francisco,CA,West,BR-011,San Francisco Tech Branch,Savings,2023-03-14,1.3,4560.69,3834.06,726.63,1,Yes,Yes,No,No,657,Fair (580-669),1,12098.24,0.3928,LN-108677,Auto Loan,2022-02-11,7800.0,9.49,36,249.82,Rejected,,Used Vehicle,Medium Risk,0,0.0581,Emerging,Active,2024-06-29,51-65,Low (<$35k),Low (<$5k),Micro (<$10k),Developing (1-3 yrs),Manageable (36-49%),Bronze,0,2566.67,740.22
CUST-16437,Sharon,Wilson,Female,39,1985-05-13,Married,Bachelor,Professional,Salaried,93800.0,Los Angeles,CA,West,BR-015,Los Angeles Metro Branch,Savings,2022-04-19,2.2,23447.27,14089.74,9357.53,2,Yes,Yes,Yes,Yes,753,Very Good (740-799),2,21377.02,0.2279,LN-106437,Education Loan,2023-02-03,30900.0,5.46,120,334.73,Approved,2023-02-13,Undergraduate Studies,Low Risk,0,0.008,Premium,Active,2024-06-23,36-50,Middle ($60k-$100k),Moderate ($5k-$25k),Medium ($25k-$75k),Developing (1-3 yrs),Moderate (20-35%),Gold,1,7816.67,1687.14
CUST-28081,Brandon,Johnson,Male,44,1980-02-05,Married,Master,Management,Self-Employed,98900.0,Los Angeles,CA,West,BR-015,Los Angeles Metro Branch,Certificate of Deposit,2020-09-12,3.8,125803.69,82703.03,43100.66,5,No,Yes,Yes,Yes,662,Fair (580-669),2,36513.88,0.3692,LN-118081,Personal Loan,2023-02-16,9800.0,13.41,12,877.2,Rejected,,Debt Consolidation,Medium Risk,0,0.1255,Premium,Active,2024-06-10,36-50,Middle ($60k-$100k),High ($75k-$150k),Micro (<$10k),Established (3-7 yrs),Manageable (36-49%),Platinum,0,8241.67,1314.18
CUST-15829,George,Allen,Male,45,1979-04-24,Single,Bachelor,Sales,Contract,82400.0,Los Angeles,CA,West,BR-015,Los Angeles Metro Branch,Savings,2020-08-06,3.9,46668.48,36457.32,10211.16,4,No,Yes,Yes,Yes,694,Good (670-739),1,30479.76,0.3699,LN-105829,Home Loan,2024-06-17,259500.0,6.54,180,2266.23,Approved,2024-06-20,Home Improvement,Low Risk,0,0.0173,Premium,Active,2024-06-27,36-50,Middle ($60k-$100k),Healthy ($25k-$75k),Jumbo (>=$200k),Established (3-7 yrs),Manageable (36-49%),Gold,1,6866.67,16971.3
CUST-27854,Robert,White,Male,31,1992-12-29,Married,Bachelor,Management,Salaried,97000.0,New York,NY,Northeast,BR-001,NYC Metro Branch,Savings,2011-07-01,13.0,41705.1,34706.7,6998.4,3,Yes,Yes,Yes,Yes,737,Good (670-739),4,52544.9,0.5417,LN-117854,Auto Loan,2022-06-09,40400.0,7.59,60,811.26,Rejected,,Used Vehicle,Low Risk,0,0.0309,Premium,Active,2024-06-03,26-35,Middle ($60k-$100k),Healthy ($25k-$75k),Medium ($25k-$75k),Veteran (10+ yrs),Critical (>=50%),Gold,0,8083.33,3066.36
CUST-24968,John,Wright,Male,42,1981-10-16,Divorced,Master,Technology,Salaried,105400.0,Charlotte,NC,South,BR-009,Charlotte Queen City Branch,Savings,2013-04-19,11.2,25195.49,16580.2,8615.29,4,Yes,Yes,Yes,Yes,764,Very Good (740-799),1,18508.24,0.1756,LN-114968,Auto Loan,2021-03-15,35900.0,6.64,48,853.69,Approved,2021-03-18,Used Vehicle,Low Risk,0,0.008,Premium,Active,2024-05-22,36-50,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Medium ($25k-$75k),Veteran (10+ yrs),Low (<20%),Gold,1,8783.33,2383.76
CUST-17352,Jason,Scott,Male,39,1984-10-14,Married,Bachelor,Sales,Self-Employed,75100.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Savings,2022-12-31,1.5,31956.64,18693.06,13263.58,2,Yes,Yes,Yes,Yes,721,Good (670-739),1,17528.34,0.2334,LN-107352,Education Loan,2023-08-16,30600.0,5.8,60,588.74,Approved,2023-08-30,Graduate School,Low Risk,0,0.0121,Emerging,Dormant,2023-10-09,36-50,Middle ($60k-$100k),Healthy ($25k-$75k),Medium ($25k-$75k),Developing (1-3 yrs),Moderate (20-35%),Silver,1,6258.33,1774.8
CUST-22134,Charles,Nguyen,Male,37,1987-05-26,Married,Bachelor,Professional,Salaried,70300.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Savings,2017-04-19,7.2,57531.71,43140.83,14390.88,3,Yes,Yes,Yes,Yes,744,Very Good (740-799),1,35944.39,0.5113,LN-112134,Education Loan,2021-08-17,45500.0,6.86,84,683.61,Approved,2021-08-26,Undergraduate Studies,Low Risk,0,0.0299,Premium,Active,2024-05-26,36-50,Middle ($60k-$100k),Healthy ($25k-$75k),Medium ($25k-$75k),Loyal (7-10 yrs),Critical (>=50%),Gold,1,5858.33,3121.3
CUST-23213,Stephen,Lee,Male,60,1964-04-12,Divorced,Master,Professional,Salaried,142000.0,Chicago,IL,Midwest,BR-004,Chicago Loop Branch,Savings,2023-07-01,1.0,65834.77,46063.62,19771.15,3,Yes,Yes,Yes,Yes,845,Excellent (800-850),1,10820.4,0.0762,LN-113213,Auto Loan,2024-03-07,31400.0,4.05,48,709.69,Approved,2024-03-12,Used Vehicle,Low Risk,0,0.008,High Value,Active,2024-06-16,51-65,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Medium ($25k-$75k),Developing (1-3 yrs),Low (<20%),Platinum,1,11833.33,1271.7
CUST-11251,Kimberly,Anderson,Female,35,1988-12-20,Divorced,Doctorate,Management,Salaried,341000.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Checking,2020-10-18,3.7,11093.13,9212.42,1880.71,2,Yes,Yes,Yes,No,748,Very Good (740-799),1,68813.8,0.2018,LN-101251,Auto Loan,2024-03-07,75000.0,6.12,48,1765.51,Approved,2024-03-20,Used Vehicle,Low Risk,0,0.008,Premium,Active,2024-06-03,26-35,High (>=$150k),Moderate ($5k-$25k),Large ($75k-$200k),Established (3-7 yrs),Moderate (20-35%),Platinum,1,28416.67,4590.0
CUST-16930,Stephanie,Harris,Female,24,1999-12-14,Single,Bachelor,Technology,Salaried,113500.0,Detroit,MI,Midwest,BR-005,Detroit Downtown Branch,Checking,2018-07-01,6.0,25457.56,17836.24,7621.32,5,Yes,No,Yes,Yes,709,Good (670-739),1,40020.1,0.3526,LN-106930,Personal Loan,2022-11-23,10700.0,12.04,24,503.89,Approved,2022-12-04,Debt Consolidation,Medium Risk,0,0.058,Premium,Active,2024-05-24,18-25,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Small ($10k-$25k),Established (3-7 yrs),Manageable (36-49%),Gold,1,9458.33,1288.28
CUST-22934,Paul,King,Male,57,1967-06-09,Married,Associate,Administrative,Salaried,46400.0,San Francisco,CA,West,BR-011,San Francisco Tech Branch,Savings,2004-06-30,20.0,12714.5,9858.89,2855.61,3,No,Yes,Yes,Yes,799,Very Good (740-799),0,8087.52,0.1743,LN-112934,Auto Loan,2021-01-16,19600.0,5.53,48,456.09,Approved,2021-01-21,New Vehicle,Low Risk,0,0.008,Standard,Active,2024-05-21,51-65,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Small ($10k-$25k),Veteran (10+ yrs),Low (<20%),Silver,1,3866.67,1083.88
CUST-16532,Lisa,Hernandez,Female,49,1974-08-28,Married,Bachelor,Sales,Salaried,116400.0,Charlotte,NC,South,BR-009,Charlotte Queen City Branch,Checking,2022-07-01,2.0,18641.77,13609.19,5032.58,3,Yes,No,No,Yes,766,Very Good (740-799),1,14421.96,0.1239,LN-106532,Business Loan,2021-12-01,201800.0,7.75,60,4067.67,Approved,2021-12-05,Business Expansion,Low Risk,0,0.008,Premium,Active,2024-05-24,36-50,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Jumbo (>=$200k),Developing (1-3 yrs),Low (<20%),Gold,1,9700.0,15639.5
CUST-29833,Barbara,Allen,Female,57,1966-08-08,Married,High School,Services,Salaried,37000.0,Seattle,WA,West,BR-012,Seattle Sound Branch,Money Market,2020-05-25,4.1,20198.32,14155.05,6043.27,4,No,Yes,Yes,No,701,Good (670-739),0,8058.6,0.2178,LN-119833,Education Loan,2023-12-21,15900.0,5.89,84,231.44,Approved,2023-12-28,Undergraduate Studies,Low Risk,0,0.015,Standard,Active,2024-06-24,51-65,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Small ($10k-$25k),Established (3-7 yrs),Moderate (20-35%),Silver,1,3083.33,936.51
CUST-24444,Nancy,Anderson,Female,46,1977-12-22,Single,High School,Skilled Labor,Salaried,54100.0,Los Angeles,CA,West,BR-015,Los Angeles Metro Branch,Money Market,2017-05-25,7.1,24826.32,17054.09,7772.23,3,No,Yes,Yes,Yes,649,Fair (580-669),3,31464.56,0.5816,LN-114444,Business Loan,2021-09-25,79300.0,11.01,60,1724.57,Rejected,,Working Capital,High Risk,0,0.2302,Standard,Active,2024-06-13,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Large ($75k-$200k),Loyal (7-10 yrs),Critical (>=50%),Silver,0,4508.33,8730.93
CUST-18992,Joseph,Torres,Male,38,1986-01-14,Married,Associate,Healthcare,Salaried,58400.0,San Francisco,CA,West,BR-011,San Francisco Tech Branch,Checking,2014-08-07,9.9,23347.57,16000.79,7346.78,3,Yes,Yes,Yes,Yes,669,Fair (580-669),1,8357.04,0.1431,LN-108992,Home Loan,2022-10-17,214700.0,6.28,360,1326.14,Approved,2022-10-26,Home Purchase,Low Risk,0,0.0094,Standard,Inactive,2024-05-13,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Jumbo (>=$200k),Loyal (7-10 yrs),Low (<20%),Silver,1,4866.67,13483.16
